Question,Confirmation,Factoid,List,Causal,Hypothetical,Complex
Why do research findings believe the Internet has a negative effect on teen physical health?,0,1,0,1,0,0
Was Hebb's thought of the relationship between short and long term memory true?,0,0,0,0,0,1
Name a National Park in Florida,0,0,1,0,0,0
Why did King James IX licence other trading companies from England?,0,0,0,1,0,0
Why was Java available for the Mac?,0,1,0,1,0,0
Why were English clubs asked to join the European competition for five years?,0,0,0,1,0,0
Why was Liberia's GDP growth stalled prior to 2007?,0,0,0,1,0,0
Does a parental divorce during childhood or adulthood have a positive or negative effect on a person during early adulthood?,0,0,0,0,0,1
Was there more than one racial class in the organized societies of the states of Myanmar?,0,1,0,0,0,0
Why did the company decide on 9bit instead?,0,0,0,1,0,0
The two great ancient Greek historians were?,0,1,0,0,0,0
Name the 3 public radio stations?,0,0,1,0,0,0
Why do consumers often accept renewable power systems?,0,0,0,1,0,0
Does child labour exist in the 21st century?,0,1,0,1,0,0
One way to increase college graduation by the foundation is ,0,0,0,0,0,1
If not forced why did children work?,0,0,0,1,0,0
Why did they decide against shifting code?,0,0,0,1,0,0
Why do prey species try to hunt each other?,0,0,0,1,0,0
Why might Sony have reduced the number of ports on the PlayStation 3 before production?,0,0,0,1,0,0
Did Athanasius want to be the Saint of Alexandria?,1,0,0,0,0,0
Are certain parts of the bird used for particular reasons in relation to receipes?,1,0,0,0,0,0
Why did P. Christiaan Klieger believe that the Ming court supported high Tibetan lamas?,0,0,0,1,0,0
Why do Jehovah Witnesses believe the Bible condemns mixing of religions?,0,0,0,1,0,0
Was there a great need for childhood education in a pre-industrial society?,0,1,0,1,0,0
Is there a universal definition of asthma?,1,1,0,0,0,0
Why was the Chongqing Municipality formed?,0,0,0,1,0,1
Name a hospital owned by INTEGRIS Health?,0,1,0,0,0,0
Why are some scientists uncertain about the diversification of life?,0,0,0,1,0,1
Why is it difficult to put more than 60 minutes on a DVD?,0,1,0,1,0,0
Do the people studied in different research perform as well after stress as they did before becoming in contact with stressful situations?,1,0,0,0,0,0
Why did the world community notice the need for help?,0,0,0,1,0,1
Name another major group that Jews are often identified as belonging to?,0,0,0,0,0,1
Which population groups were excluded from most institutions of the public sphere?,0,0,0,0,0,1
Why are some leeches endangered?,0,1,0,1,0,0
Why is there a cyber security month?,0,1,0,1,0,0
Why type of conflict is sociocultural anthropology interested in?,0,0,0,1,0,1
Was Fort Roon named after one of the French generals or classified as a Monuments historiques?,0,0,0,0,0,1
Had the Football League First Division ever been in the top level?,0,0,0,1,0,0
Why did Blair side with Bush?,0,0,0,1,0,0
Why were carrier-launched aircraft more effective than naval guns?,0,0,0,1,0,0
Why do most countries in the Diaspora have increasing religiously Jewish populations?,0,0,0,1,0,0
Why is efficiency never lost in phosphor-based LEDs?,0,0,0,1,0,0
How did everyone learn that Beyonce performed for Kaddafi?,0,0,0,1,0,0
Has the number of entrants stayed the same?,1,0,0,0,0,0
Why did blacks fear to identify as African?,0,1,0,1,0,0
Why did the Germans distrust the soviet agenda?,0,0,0,1,0,0
Did Athanasius want to be the Patriarch of Alexandria?,1,0,0,0,0,0
Does a person's memory capacity increase with age?,1,0,0,0,0,0
Why are there multiple variations of texts before the advent of the printing press?,0,0,0,1,0,0
Why were outbreaks of measles and smallpox able to so easily decimate the Taínos' population?,0,0,0,1,0,0
Why did Feynman decide to turn down an offer from the Institute of Advanced Study?,0,0,0,1,0,0
Why was the referendum in 2008?,0,0,0,1,0,0
Name a compound that can mobilize sold copper?,0,1,0,0,0,0
Why did the committee decide on 7bit instead?,0,0,0,1,0,0
Why did Yongle Emperor send Yang Sanbao into Tibet?,0,0,0,1,0,0
Why was Swan's first lamp not commercially viable?,0,0,0,1,0,0
Why shouldn't zinc be given alone to those with no deficiencies?,0,0,0,1,0,0
Why are different branches of Christianity spread evenly over Europe?,0,0,0,1,0,0
Why are variations distributed along clines?,0,0,0,1,0,0
Why did the production of woolen and pashmina shawls decline?,0,0,0,1,0,0
Why was Neuman rejected from joining US Army?,0,0,0,1,0,0
Why did Darwin wonder why all of nature isn't chaotic and random?,0,0,0,1,0,0
Why should noise-based speed be rounded down to a lower standard?,0,0,0,1,0,0
Why do scholars say the times are different depending on the gospel it's written in?,0,0,0,1,0,1
Why did many members of the senate flee the city after Caesar's death?,0,0,0,1,0,0
Wich was the first tribe to speak Insular Celtic?,0,1,0,0,0,0
Why did Soviets create real elections in Poland?,0,0,0,1,0,0
Why is amnesia only seen in one form?,0,0,0,1,0,0
Britain adopting the role as global policeman is known as,0,1,0,1,0,0
Are normal droppings also eaten?,1,0,0,0,0,0
Extremely bright lights used to deter crime are called?,0,1,0,0,0,0
Why do food chains start with plants?,0,1,0,1,0,0
Why were the Gates Foundation educational reforms criticized?,0,1,0,1,0,1
Is adolescence usually accompanied by increased parental supervision or increased independence?,1,0,0,0,0,0
Were Roman soldiers expected to purchase their own equipment?,1,0,0,0,0,0
Has the government of Myanmar made life any easier for it's inhabitants?,1,0,0,1,0,0
Describe the Popular Revolution.,0,0,0,1,0,1
Does New Mexico's language also include other dialect?,1,0,0,0,0,0
Why do EU institutions and national governments never respect the dependence of the ECB?,0,0,0,1,0,0
Why is the Gospel of John said at the end of Christian Mass?,0,0,0,1,0,0
Due to this the overall traffic planning tend to assure landing queues are avoided.,0,1,0,0,0,0
Are there breed standards used for the competitions?,1,0,0,0,0,0
Why would zinc possibly be derived from the German word zinke?,0,0,0,1,0,0
Why did Kierkegaard believe humans could have a system for reality?,0,0,0,1,0,1
Why does Windows RT only work with apps excluded with the system?,0,0,0,1,0,0
Himachal is extremely rich in?,0,1,0,0,0,0
Do different countries refer to plants by different names?,0,1,0,0,0,0
Why causes antioxidant strength to be higher in purple grapes?,0,0,0,1,0,0
Did the earthquake or resulting tsunamis and landslides do the most damage to Alaskan communities?,0,0,0,1,0,0
Is the trophy decorated?,1,0,0,0,0,0
Why Are China France Russia the UK and the US seen as by middle powers?,0,1,0,1,0,1
Were there more Democrats or Republicans in 2017?,0,0,0,0,0,0
Why is the use of solar balloons typically limited to the toy market?,0,1,0,1,0,0
Did the government of Myanmar welcome the international efforts of assistance?,1,0,0,0,0,0
Why did a small group of people remain on Norfolk Island after others had already left?,0,1,0,1,0,0
Name some cultural universals that exist with humans today.,0,1,1,0,0,0
Why was this age range important?,0,0,0,1,0,0
The violence beginning in 1963 resulted in the deaths of many Turks?,1,0,0,1,0,0
Was the third volume of the first edition deemed sufficient?,1,0,0,0,0,0
Did literate men acknowledge Virgil as a master or novice poet?,1,0,0,0,0,0
Why did he believe those concepts were accurate?,0,0,0,1,0,0
Is the color difference between heartwood and sapwood usually very subtle or conspicuous?,1,1,0,0,0,0
Is conjugation a common bacterial adaptation?,1,1,0,0,0,0
Why did Henry VIII wish to execute his fifth wife?,0,1,0,1,0,0
Why did many software developers choose not to redesign the Mac operating system and rewrite the programming code?,0,1,0,1,0,0
Why did pritz klein come up with the KSOG?,0,1,0,1,0,0
Was the Chopin family boarding house for male or female students?,0,0,0,0,0,1
Why is sequencing done on plants?,0,1,0,1,0,0
Why was the word 'national' a cause for alarm to both Federalists and Anti-Federalists?,0,1,0,1,0,0
Why was purification therapy delayed?,0,1,0,1,0,0
Why was the change made for the USB device?,0,1,0,1,0,0
Why were the English clubs banned from European competition in the 1980's?,0,0,0,1,0,0
Why was dBASE successful?,0,0,0,1,0,0
Give one example of linear transformation.,0,1,0,0,0,0
Do the plays sport high attendance rates?,1,0,0,0,0,0
Does Greg believe a later work can be substituted for a earlier one?,1,0,0,0,0,0
Would those in favor of DST argue that it causes people to use more electricity or saves energy?,0,0,0,1,0,0
Why is depicting God forbidden in the Islamic world?,0,1,0,1,0,1
Why were early multi-platform games considered superior on the 360?,0,0,0,1,0,0
Was Evatt for or against nationalizing the banking system in Australia?,0,1,0,0,0,0
Hours of annual sunshine in florida ,0,1,0,0,0,0
Why did students move to Russia?,0,0,0,1,0,0
Why is zinc oxide used in atomic reactors?,0,0,0,1,0,0
Why is a donor heart more sensitive to pain from MIs?,0,1,0,1,0,0
In which type of government is the leader elected?,0,0,0,1,0,0
Can the term 'black people' have different meanings?,0,1,0,0,0,0
Why are Mizrahim sometimes termed Sephardi in historical usage?,0,0,0,1,0,0
Why are high-index glasses valued?,0,1,0,1,0,0
Why did Gladstone resign?,0,0,0,1,0,0
Why are the buildings so shoddily built?,0,0,0,1,0,0
Is LaserDisc quality consistent or inconsistent between player brands? ,0,0,0,0,0,1
Drill bits must remain dull why?,0,0,0,1,0,0
Why was the book taken seriously even though much of the response was hostile?,0,0,0,1,0,0
Are Greenland's glacial earthquakes increasing or decreasing as time goes on?,0,1,0,1,0,0
Why are no leeches endangered?,0,1,0,1,0,0
Why are newborns described as being physiologically immunodeficient?,0,1,0,1,0,0
Were the szlachta obscure and mysterious or obvious and proud.,0,0,0,0,0,1
Are adolescents or children more bound to concrete events?,0,0,0,0,1,0
Why did the Japanese begin to breed quails in the 16th century?,0,0,0,1,0,0
Why were DeLay and Hastert considered second-ranking in the House in 2010?,0,0,0,1,0,0
Why was the Genoscope created?,0,0,0,1,0,0
Why did John divert south?,0,0,0,1,0,0
Why did the N25 South Ring Road open in 2006?,0,0,0,1,0,0
Why did George Francis Train refuse to extend the line?,0,1,0,1,0,0
Has the cause for sexual orientation been found yet?,0,1,0,0,0,0
Why can't glaciers form in polar deserts?,0,1,0,1,0,0
Are there any Western languages spoken in Cyprus?,0,1,0,0,0,0
Does Myanmar offer any destinations that might be good for outside enthusiasts?,0,0,0,0,0,1
Why do motors have little space for insulation?,0,1,0,1,0,0
Why did Moscow begin to repress the Ukrainian language?,0,0,0,1,0,1
Finding defects once a change in code had already happened is called?,0,0,0,0,0,1
Why was philosophy taught in Ottoman madaris?,0,0,0,1,0,0
Are pesticides chemical or biological agents?,0,1,0,0,0,0
Why political movement was named for Joseph McCarthy?,0,1,0,1,0,0
Why do bees sting even though it will kill them?,0,0,0,1,0,0
Why did Gaddis Smith believe John Kerry led Yale's Political Union Liberal Party?,0,0,0,1,0,1
Why is renewable energy an attractive option?,0,1,0,1,0,0
Why is written musical notation effective?,0,1,0,1,0,0
Why did the ECC reject systems such as MUSE?,0,0,0,1,0,0
Why are the compounds of zinc very colorful?,0,1,0,1,0,0
Why did the Echmiadzin church become independent?,0,0,0,1,0,1
Why did the U.S. pass the Indian Arts and Crafts Act of 1990?,0,0,0,1,0,0
Why is the factor of 78 avoided?,0,0,0,1,0,0
Why was Phillip Phillips hospitalized during his time on American Idol?,0,1,0,1,0,0
Why is STOVL used by other navies?,0,1,0,1,0,0
Why does England have its own Parliament?,0,1,0,1,0,0
Why did so few Georgian buildings survived for two centuries or more?,0,1,0,1,0,0
Why was the Yongle Emperor said to have been planning to send military forces into Tibet?,0,1,0,1,0,0
Why are masons allowed to divulge the secrets of each degree?,0,0,0,1,0,0
Is word order fixed or flexible in Pavla?,1,0,0,0,0,0
Why is difficult to estimate loss in this situation?,0,0,0,1,0,0
Why was the OKL forced to improvise?,0,0,0,1,0,0
Why is Japan black used for outdoor paint?,0,0,0,1,0,0
Why were DJs inspired to create their own Atkins records?,0,0,0,1,0,0
Why are the tops of glaciers rigid?,0,1,0,1,0,0
Are the patterns related to orientation?,1,0,0,0,0,0
Why did the Spanish think that Vicuña would be a suitable replacement for González-Páramo?,0,0,0,1,0,0
Why did some accuse Ibn Sina of burning down the royal library?,0,0,0,1,0,0
Since knots are defects that weaken lumber would the heartwood or the sapwood from the same tree be stronger?,0,1,0,0,0,0
Should culture be directly connected to a nation or ethnicity?,0,0,0,1,0,0
Is H2 reactive in standard conditions?,1,0,0,0,0,0
Why do muslim anti-masonics believe that the Freemasons want to destroy the Al-Aqsa Mosque?,0,1,0,1,0,0
Did critics call the painting 'Virgil Reading the Aeneid' a great success or a failure?,0,1,0,0,0,0
Why does materialism agree with phenomenalism?,0,0,0,1,0,0
Did bribery work in convincing Liberius to believe the Arians?,1,0,0,0,0,0
Why did GameTrailers name the SNES second-best console of all time in 2008?,0,0,0,1,0,0
Why did defence infrastructure become the major source of Bermuda's economy?,0,0,0,1,0,0
Why are Touloulous given free condoms?,0,0,0,1,0,0
Has the joining brought about any changes in the region ?,0,0,0,0,0,1
Did the British protect Burma as its colony during WWII?,1,0,0,0,0,0
Why did the ECB not intervene during the subprime mortgage crisis?,0,0,0,1,0,0
Is it the majority or minority opinion that two different standard languages existed and overlapped at some historical point?,0,0,0,0,0,1
Did Barrie Ontario lose signal for CBC Radio-Canada or both?,1,0,0,0,0,0
